"espncricinfo_id","Date","Opposition"
318853,2024-06-26,"WI Women"
318853,2024-06-28,"WI Women"
318853,2024-07-20,"BAN Women"
318853,2024-07-22,"Mas Women"
318853,2024-07-24,"THA Women"
318853,2024-07-26,"PAK Women"
318853,2024-07-28,"India Women"
318853,2024-10-03,"PAK Women"
318853,2024-10-05,"AUS Women"
318853,2024-10-09,"India Women"
318853,2024-10-12,"NZ Women"
631609,2015-01-15,"PAK Women"
631609,2015-01-16,"PAK Women"
631609,2015-01-17,"PAK Women"
631609,2015-05-23,"WI Women"
631609,2015-05-25,"WI Women"
631609,2015-05-26,"WI Women"
631609,2015-11-15,"NZ Women"
631609,2015-11-20,"NZ Women"
631609,2015-11-22,"NZ Women"
631609,2016-02-22,"India Women"
631609,2016-02-24,"India Women"
631609,2016-02-26,"India Women"
631609,2016-03-15,"NZ Women"
631609,2016-03-20,"IRE Women"
631609,2016-03-24,"AUS Women"
631609,2016-03-28,"SA Women"
631609,2016-09-27,"AUS Women"
631609,2016-11-27,"PAK Women"
631609,2016-12-01,"India Women"
631609,2018-03-28,"PAK Women"
631609,2018-03-30,"PAK Women"
631609,2018-03-31,"PAK Women"
631609,2018-06-03,"BAN Women"
631609,2018-06-04,"Mas Women"
631609,2018-06-06,"PAK Women"
631609,2018-06-07,"India Women"
631609,2018-06-09,"THA Women"
631609,2018-09-19,"India Women"
631609,2018-09-21,"India Women"
631609,2018-09-22,"India Women"
631609,2018-11-12,"SA Women"
631609,2018-11-16,"WI Women"
631609,2019-03-28,"ENG Women"
631609,2019-09-29,"AUS Women"
631609,2020-02-22,"NZ Women"
631609,2020-02-24,"AUS Women"
631609,2020-03-02,"BAN Women"
631609,2022-01-22,"Mas Women"
631609,2022-05-24,"PAK Women"
631609,2022-05-26,"PAK Women"
631609,2022-05-28,"PAK Women"
631609,2022-06-23,"India Women"
631609,2022-06-25,"India Women"
631609,2022-06-27,"India Women"
631609,2022-07-30,"ENG Women"
631609,2022-08-02,"NZ Women"
631609,2022-08-04,"SA Women"
631609,2022-10-01,"India Women"
631609,2022-10-02,"UAE Women"
631609,2022-10-04,"THA Women"
631609,2022-10-08,"Mas Women"
631609,2022-10-10,"BAN Women"
631609,2022-10-11,"PAK Women"
631609,2022-10-13,"PAK Women"
631609,2022-10-15,"India Women"
631609,2023-02-10,"SA Women"
631609,2023-02-12,"BAN Women"
631609,2023-02-16,"AUS Women"
631609,2023-02-19,"NZ Women"
631609,2023-05-11,"BAN Women"
631609,2023-05-12,"BAN Women"
631609,2023-07-10,"NZ Women"
631609,2023-07-12,"NZ Women"
631609,2023-08-31,"ENG Women"
631609,2023-09-02,"ENG Women"
631609,2023-09-06,"ENG Women"
631609,2023-09-22,"THA Women"
631609,2023-09-25,"India Women"
631609,2024-04-03,"SA Women"
631609,2024-04-25,"THA Women"
631609,2024-04-27,"SCO Women"
631609,2024-05-03,"USA Women"
631609,2024-05-05,"UAE Women"
631609,2024-05-07,"SCO Women"
631609,2024-06-24,"WI Women"
631609,2024-06-28,"WI Women"
631609,2024-07-20,"BAN Women"
631609,2024-07-24,"THA Women"
631609,2024-07-26,"PAK Women"
631609,2024-07-28,"India Women"
631609,2024-08-11,"IRE Women"
631609,2024-10-03,"PAK Women"
631609,2024-10-05,"AUS Women"
631609,2024-10-09,"India Women"
631609,2024-10-12,"NZ Women"
493715,2011-04-24,"NL Women"
493715,2012-05-01,"WI Women"
493715,2012-05-02,"WI Women"
493715,2012-05-06,"WI Women"
493715,2012-05-07,"WI Women"
493715,2012-05-09,"WI Women"
493715,2012-09-28,"WI Women"
493715,2012-09-30,"NZ Women"
493715,2012-10-03,"India Women"
493715,2013-03-07,"WI Women"
493715,2013-03-08,"WI Women"
493715,2013-07-27,"IRE Women"
493715,2013-07-31,"PAK Women"
493715,2013-10-31,"SA Women"
493715,2013-11-02,"SA Women"
493715,2013-11-04,"SA Women"
493715,2014-01-25,"India Women"
493715,2014-01-26,"India Women"
493715,2014-01-28,"India Women"
493715,2014-03-24,"India Women"
493715,2014-03-28,"WI Women"
493715,2014-03-30,"ENG Women"
493715,2014-04-01,"BAN Women"
493715,2014-04-02,"NZ Women"
493715,2014-04-03,"PAK Women"
493715,2014-10-23,"SA Women"
493715,2014-10-25,"SA Women"
493715,2014-10-26,"SA Women"
493715,2015-05-23,"WI Women"
493715,2015-05-25,"WI Women"
493715,2015-05-26,"WI Women"
493715,2016-02-22,"India Women"
493715,2016-02-24,"India Women"
493715,2016-03-15,"NZ Women"
493715,2016-03-20,"IRE Women"
493715,2016-03-24,"AUS Women"
493715,2016-03-28,"SA Women"
493715,2016-11-27,"PAK Women"
493715,2016-12-03,"BAN Women"
493715,2017-10-19,"WI Women"
493715,2017-10-21,"WI Women"
493715,2017-10-22,"WI Women"
493715,2018-06-03,"BAN Women"
493715,2018-06-04,"Mas Women"
493715,2018-06-06,"PAK Women"
493715,2018-06-07,"India Women"
493715,2018-06-09,"THA Women"
493715,2018-09-19,"India Women"
493715,2018-09-21,"India Women"
493715,2018-09-22,"India Women"
493715,2018-09-24,"India Women"
493715,2018-09-25,"India Women"
493715,2018-11-12,"SA Women"
493715,2018-11-14,"BAN Women"
493715,2019-09-29,"AUS Women"
493715,2019-09-30,"AUS Women"
371185,2014-04-01,"BAN Women"
371185,2014-04-03,"PAK Women"
371185,2014-10-23,"SA Women"
371185,2014-10-25,"SA Women"
371185,2014-10-26,"SA Women"
371185,2015-01-15,"PAK Women"
371185,2015-01-16,"PAK Women"
371185,2015-05-23,"WI Women"
371185,2015-05-25,"WI Women"
371185,2015-11-20,"NZ Women"
371185,2015-11-22,"NZ Women"
371185,2016-09-27,"AUS Women"
371185,2016-11-27,"PAK Women"
371185,2016-12-01,"India Women"
371185,2016-12-03,"BAN Women"
371185,2017-10-19,"WI Women"
371185,2017-10-21,"WI Women"
371185,2018-03-28,"PAK Women"
371185,2018-03-30,"PAK Women"
371185,2018-03-31,"PAK Women"
371185,2018-06-03,"BAN Women"
371185,2018-06-04,"Mas Women"
371185,2018-06-06,"PAK Women"
371185,2018-06-07,"India Women"
371185,2018-06-09,"THA Women"
371185,2018-09-19,"India Women"
371185,2018-09-24,"India Women"
371185,2018-11-12,"SA Women"
371185,2018-11-14,"BAN Women"
371185,2018-11-16,"WI Women"
371185,2019-02-01,"SA Women"
371185,2019-02-03,"SA Women"
371185,2019-02-06,"SA Women"
371185,2020-02-22,"NZ Women"
371185,2020-02-24,"AUS Women"
371185,2020-02-29,"India Women"
371185,2020-03-02,"BAN Women"
371185,2022-01-18,"SCO Women"
371185,2022-01-20,"Kenya Women"
371185,2022-01-22,"Mas Women"
371185,2022-01-24,"BAN Women"
371185,2022-05-24,"PAK Women"
371185,2022-05-26,"PAK Women"
371185,2022-05-28,"PAK Women"
371185,2022-06-25,"India Women"
371185,2022-07-30,"ENG Women"
371185,2022-08-02,"NZ Women"
371185,2022-08-04,"SA Women"
371185,2022-10-01,"India Women"
371185,2022-10-02,"UAE Women"
371185,2022-10-04,"THA Women"
371185,2022-10-08,"Mas Women"
371185,2022-10-10,"BAN Women"
371185,2022-10-11,"PAK Women"
371185,2022-10-13,"PAK Women"
371185,2022-10-15,"India Women"
371185,2023-05-09,"BAN Women"
371185,2023-07-10,"NZ Women"
371185,2023-07-12,"NZ Women"
371185,2023-08-31,"ENG Women"
371185,2023-09-02,"ENG Women"
371185,2023-09-06,"ENG Women"
371185,2023-09-22,"THA Women"
371185,2023-09-24,"PAK Women"
371185,2023-09-25,"India Women"
371185,2024-03-27,"SA Women"
371185,2024-03-30,"SA Women"
371185,2024-04-03,"SA Women"
371185,2024-04-25,"THA Women"
371185,2024-04-27,"SCO Women"
371185,2024-05-01,"Uganda Women"
371185,2024-05-05,"UAE Women"
371185,2024-05-07,"SCO Women"
371185,2024-06-24,"WI Women"
371185,2024-06-26,"WI Women"
371185,2024-06-28,"WI Women"
371185,2024-07-20,"BAN Women"
371185,2024-07-24,"THA Women"
371185,2024-07-26,"PAK Women"
371185,2024-07-28,"India Women"
371185,2024-08-11,"IRE Women"
371185,2024-08-13,"IRE Women"
371185,2024-10-03,"PAK Women"
371185,2024-10-05,"AUS Women"
631722,2016-02-22,"India Women"
631722,2016-02-24,"India Women"
631722,2016-02-26,"India Women"
631722,2016-12-01,"India Women"
631722,2016-12-03,"BAN Women"
631722,2017-10-22,"WI Women"
631722,2019-03-24,"ENG Women"
631722,2019-03-26,"ENG Women"
631722,2019-03-28,"ENG Women"
631722,2019-09-29,"AUS Women"
631722,2019-09-30,"AUS Women"
631722,2020-02-29,"India Women"
631722,2023-07-08,"NZ Women"
631722,2024-04-25,"THA Women"
631722,2024-04-27,"SCO Women"
631722,2024-05-03,"USA Women"
557839,2016-03-20,"IRE Women"
557839,2018-06-09,"THA Women"
557839,2019-02-06,"SA Women"
557839,2019-03-24,"ENG Women"
557839,2019-03-26,"ENG Women"
557839,2019-03-28,"ENG Women"
557839,2019-09-29,"AUS Women"
557839,2019-09-30,"AUS Women"
557839,2019-10-02,"AUS Women"
557839,2020-02-22,"NZ Women"
557839,2020-02-24,"AUS Women"
557839,2020-02-29,"India Women"
557839,2020-03-02,"BAN Women"
557839,2022-01-18,"SCO Women"
557839,2022-01-20,"Kenya Women"
557839,2022-01-22,"Mas Women"
557839,2022-01-24,"BAN Women"
557839,2022-05-24,"PAK Women"
557839,2022-05-26,"PAK Women"
557839,2022-05-28,"PAK Women"
557839,2022-06-23,"India Women"
557839,2022-06-25,"India Women"
557839,2022-06-27,"India Women"
557839,2022-08-02,"NZ Women"
557839,2022-08-04,"SA Women"
557839,2022-10-01,"India Women"
557839,2022-10-02,"UAE Women"
557839,2022-10-04,"THA Women"
557839,2022-10-08,"Mas Women"
557839,2022-10-10,"BAN Women"
557839,2022-10-11,"PAK Women"
557839,2022-10-13,"PAK Women"
557839,2022-10-15,"India Women"
557839,2023-02-10,"SA Women"
557839,2023-02-12,"BAN Women"
557839,2023-02-16,"AUS Women"
557839,2023-02-19,"NZ Women"
557839,2023-05-09,"BAN Women"
557839,2023-05-11,"BAN Women"
557839,2023-05-12,"BAN Women"
557839,2023-07-08,"NZ Women"
557839,2023-07-10,"NZ Women"
557839,2023-07-12,"NZ Women"
557839,2023-08-31,"ENG Women"
557839,2023-09-02,"ENG Women"
557839,2023-09-06,"ENG Women"
557839,2023-09-22,"THA Women"
557839,2023-09-24,"PAK Women"
557839,2024-03-27,"SA Women"
557839,2024-03-30,"SA Women"
557839,2024-04-03,"SA Women"
557839,2024-05-01,"Uganda Women"
557839,2024-05-03,"USA Women"
557839,2024-05-05,"UAE Women"
557839,2024-05-07,"SCO Women"
557839,2024-06-24,"WI Women"
557839,2024-06-26,"WI Women"
557839,2024-06-28,"WI Women"
557839,2024-07-20,"BAN Women"
557839,2024-07-22,"Mas Women"
557839,2024-07-24,"THA Women"
557839,2024-07-26,"PAK Women"
557839,2024-07-28,"India Women"
557839,2024-08-11,"IRE Women"
557839,2024-08-13,"IRE Women"
557839,2024-10-03,"PAK Women"
557839,2024-10-05,"AUS Women"
557839,2024-10-09,"India Women"
557839,2024-10-12,"NZ Women"
54850,2010-04-21,"WI Women"
54850,2010-04-23,"WI Women"
54850,2010-04-24,"WI Women"
54850,2010-10-14,"PAK Women"
54850,2010-10-14,"IRE Women"
54850,2010-10-16,"WI Women"
54850,2010-11-19,"ENG Women"
54850,2010-11-22,"ENG Women"
54850,2010-11-22,"ENG Women"
54850,2011-04-24,"NL Women"
54850,2012-05-01,"WI Women"
54850,2012-05-02,"WI Women"
54850,2012-05-06,"WI Women"
54850,2012-05-07,"WI Women"
54850,2012-05-09,"WI Women"
54850,2012-09-26,"SA Women"
54850,2012-09-28,"WI Women"
54850,2012-09-30,"NZ Women"
54850,2012-10-03,"India Women"
54850,2012-10-28,"BAN Women"
54850,2013-03-01,"WI Women"
54850,2013-03-03,"WI Women"
54850,2013-03-05,"WI Women"
54850,2013-03-07,"WI Women"
54850,2013-03-08,"WI Women"
54850,2013-07-27,"IRE Women"
54850,2013-07-31,"PAK Women"
54850,2013-10-31,"SA Women"
54850,2013-11-02,"SA Women"
54850,2013-11-04,"SA Women"
54850,2014-01-25,"India Women"
54850,2014-01-26,"India Women"
54850,2014-01-28,"India Women"
54850,2014-03-24,"India Women"
54850,2014-03-28,"WI Women"
54850,2014-03-30,"ENG Women"
54850,2014-04-01,"BAN Women"
54850,2014-04-02,"NZ Women"
54850,2014-04-03,"PAK Women"
54850,2014-10-23,"SA Women"
54850,2014-10-25,"SA Women"
54850,2014-10-26,"SA Women"
54850,2015-05-23,"WI Women"
54850,2015-05-25,"WI Women"
54850,2015-05-26,"WI Women"
54850,2016-02-22,"India Women"
54850,2016-02-24,"India Women"
54850,2016-02-26,"India Women"
54850,2016-03-15,"NZ Women"
54850,2017-10-19,"WI Women"
54850,2017-10-21,"WI Women"
54850,2017-10-22,"WI Women"
54850,2018-03-28,"PAK Women"
54850,2018-03-30,"PAK Women"
54850,2018-03-31,"PAK Women"
54850,2018-06-03,"BAN Women"
54850,2018-06-04,"Mas Women"
54850,2018-06-06,"PAK Women"
54850,2018-06-07,"India Women"
54850,2018-06-09,"THA Women"
54850,2018-09-19,"India Women"
54850,2018-09-21,"India Women"
54850,2018-09-22,"India Women"
54850,2018-09-24,"India Women"
54850,2018-09-25,"India Women"
54850,2018-11-12,"SA Women"
54850,2018-11-14,"BAN Women"
54850,2018-11-16,"WI Women"
54850,2019-02-01,"SA Women"
54850,2019-02-03,"SA Women"
54850,2019-02-06,"SA Women"
54850,2019-03-24,"ENG Women"
54850,2019-03-26,"ENG Women"
54850,2019-03-28,"ENG Women"
54850,2019-09-29,"AUS Women"
54850,2019-09-30,"AUS Women"
54850,2019-10-02,"AUS Women"
54850,2020-02-22,"NZ Women"
54850,2020-02-24,"AUS Women"
54850,2020-02-29,"India Women"
54850,2020-03-02,"BAN Women"
434844,2012-09-26,"SA Women"
434844,2012-09-28,"WI Women"
434844,2012-09-30,"NZ Women"
434844,2012-10-03,"India Women"
434844,2012-10-28,"BAN Women"
434844,2013-03-03,"WI Women"
434844,2013-03-05,"WI Women"
434844,2014-03-24,"India Women"
434844,2014-03-28,"WI Women"
434844,2014-03-30,"ENG Women"
434844,2014-04-02,"NZ Women"
434844,2014-04-03,"PAK Women"
434844,2014-10-23,"SA Women"
434844,2014-10-25,"SA Women"
434844,2014-10-26,"SA Women"
434844,2015-01-15,"PAK Women"
434844,2015-01-16,"PAK Women"
434844,2015-01-17,"PAK Women"
434844,2015-05-26,"WI Women"
434844,2015-11-15,"NZ Women"
434844,2015-11-20,"NZ Women"
434844,2016-02-22,"India Women"
434844,2016-02-24,"India Women"
434844,2016-02-26,"India Women"
434844,2016-03-15,"NZ Women"
434844,2016-03-20,"IRE Women"
434844,2016-03-24,"AUS Women"
434844,2016-03-28,"SA Women"
434844,2016-09-27,"AUS Women"
434844,2016-11-27,"PAK Women"
434844,2016-12-01,"India Women"
434844,2016-12-03,"BAN Women"
434844,2017-10-19,"WI Women"
434844,2017-10-21,"WI Women"
434844,2017-10-22,"WI Women"
434844,2018-06-03,"BAN Women"
434844,2018-06-04,"Mas Women"
434844,2018-06-06,"PAK Women"
434844,2018-06-09,"THA Women"
434844,2019-02-01,"SA Women"
434844,2019-02-03,"SA Women"
434844,2019-02-06,"SA Women"
434844,2019-03-26,"ENG Women"
434844,2022-01-18,"SCO Women"
434844,2022-01-20,"Kenya Women"
434844,2022-01-24,"BAN Women"
434844,2022-05-24,"PAK Women"
434844,2022-05-26,"PAK Women"
434844,2022-06-23,"India Women"
434844,2022-06-25,"India Women"
434844,2022-06-27,"India Women"
434844,2022-07-30,"ENG Women"
434844,2022-08-02,"NZ Women"
434844,2022-08-04,"SA Women"
434844,2022-10-01,"India Women"
434844,2022-10-02,"UAE Women"
434844,2022-10-04,"THA Women"
434844,2022-10-08,"Mas Women"
434844,2022-10-10,"BAN Women"
434844,2022-10-11,"PAK Women"
434844,2022-10-13,"PAK Women"
434844,2022-10-15,"India Women"
434844,2023-02-10,"SA Women"
434844,2023-02-12,"BAN Women"
434844,2023-02-16,"AUS Women"
434844,2023-02-19,"NZ Women"
434844,2023-05-09,"BAN Women"
434844,2023-05-11,"BAN Women"
434844,2023-05-12,"BAN Women"
434844,2023-07-08,"NZ Women"
434844,2023-07-10,"NZ Women"
434844,2023-07-12,"NZ Women"
434844,2023-08-31,"ENG Women"
434844,2023-09-02,"ENG Women"
434844,2023-09-06,"ENG Women"
434844,2023-09-22,"THA Women"
434844,2023-09-24,"PAK Women"
434844,2023-09-25,"India Women"
434844,2024-03-27,"SA Women"
434844,2024-03-30,"SA Women"
434844,2024-05-01,"Uganda Women"
434844,2024-05-03,"USA Women"
434844,2024-10-05,"AUS Women"
434844,2024-10-09,"India Women"
340004,2013-03-03,"WI Women"
340004,2013-03-05,"WI Women"
340004,2014-10-23,"SA Women"
340004,2014-10-25,"SA Women"
340004,2014-10-26,"SA Women"
340004,2015-01-15,"PAK Women"
340004,2015-01-16,"PAK Women"
340004,2015-11-15,"NZ Women"
340004,2015-11-20,"NZ Women"
340004,2015-11-22,"NZ Women"
340004,2016-02-26,"India Women"
340004,2016-03-15,"NZ Women"
340004,2016-03-28,"SA Women"
340004,2016-09-27,"AUS Women"
340004,2016-11-27,"PAK Women"
340004,2017-10-19,"WI Women"
340004,2017-10-21,"WI Women"
340004,2017-10-22,"WI Women"
340004,2018-03-28,"PAK Women"
340004,2018-03-30,"PAK Women"
340004,2018-03-31,"PAK Women"
340004,2018-09-21,"India Women"
340004,2018-09-22,"India Women"
340004,2018-09-24,"India Women"
340004,2018-11-16,"WI Women"
340004,2019-09-29,"AUS Women"
340004,2019-09-30,"AUS Women"
340004,2019-10-02,"AUS Women"
340004,2020-02-22,"NZ Women"
340004,2020-02-24,"AUS Women"
340004,2022-01-18,"SCO Women"
340004,2022-01-20,"Kenya Women"
340004,2022-01-22,"Mas Women"
340004,2022-01-24,"BAN Women"
340004,2022-05-24,"PAK Women"
340004,2022-05-26,"PAK Women"
340004,2022-05-28,"PAK Women"
340004,2022-06-23,"India Women"
340004,2022-06-27,"India Women"
340004,2022-07-30,"ENG Women"
340004,2022-08-02,"NZ Women"
340004,2022-08-04,"SA Women"
340004,2023-02-10,"SA Women"
340004,2023-02-12,"BAN Women"
340004,2023-02-16,"AUS Women"
340004,2024-06-24,"WI Women"
340004,2024-06-26,"WI Women"
340004,2024-06-28,"WI Women"
340004,2024-07-22,"Mas Women"
340004,2024-08-13,"IRE Women"
340004,2024-10-09,"India Women"
340004,2024-10-12,"NZ Women"
335236,2009-06-12,"PAK Women"
335236,2009-06-14,"ENG Women"
335236,2009-06-15,"India Women"
335236,2010-04-21,"WI Women"
335236,2010-04-23,"WI Women"
335236,2010-04-24,"WI Women"
335236,2010-05-06,"PAK Women"
335236,2010-05-08,"NZ Women"
335236,2010-05-10,"India Women"
335236,2010-10-14,"PAK Women"
335236,2010-10-16,"WI Women"
335236,2010-11-19,"ENG Women"
335236,2011-04-24,"NL Women"
335236,2012-09-26,"SA Women"
335236,2012-10-03,"India Women"
335236,2012-10-28,"BAN Women"
335236,2013-03-01,"WI Women"
335236,2013-03-03,"WI Women"
335236,2013-03-05,"WI Women"
335236,2013-03-07,"WI Women"
335236,2013-03-08,"WI Women"
335236,2013-07-31,"PAK Women"
335236,2013-10-31,"SA Women"
335236,2013-11-02,"SA Women"
335236,2013-11-04,"SA Women"
335236,2014-01-25,"India Women"
335236,2014-01-26,"India Women"
335236,2014-01-28,"India Women"
335236,2014-03-24,"India Women"
335236,2014-03-28,"WI Women"
335236,2014-03-30,"ENG Women"
335236,2014-04-01,"BAN Women"
335236,2014-04-02,"NZ Women"
335236,2014-04-03,"PAK Women"
335236,2014-10-26,"SA Women"
335236,2015-01-17,"PAK Women"
335236,2015-05-23,"WI Women"
335236,2015-05-25,"WI Women"
335236,2015-05-26,"WI Women"
335236,2016-02-22,"India Women"
335236,2016-02-24,"India Women"
335236,2016-03-15,"NZ Women"
335236,2016-03-20,"IRE Women"
335236,2016-03-24,"AUS Women"
335236,2016-03-28,"SA Women"
335236,2016-09-27,"AUS Women"
335236,2016-11-27,"PAK Women"
335236,2016-12-01,"India Women"
335236,2016-12-03,"BAN Women"
335236,2018-03-28,"PAK Women"
335236,2018-03-30,"PAK Women"
335236,2018-03-31,"PAK Women"
335236,2018-06-03,"BAN Women"
335236,2018-06-04,"Mas Women"
335236,2018-06-06,"PAK Women"
335236,2018-06-07,"India Women"
335236,2018-06-09,"THA Women"
335236,2018-09-19,"India Women"
335236,2018-09-21,"India Women"
335236,2018-09-22,"India Women"
335236,2018-09-24,"India Women"
335236,2018-11-12,"SA Women"
335236,2018-11-14,"BAN Women"
335236,2018-11-16,"WI Women"
335236,2019-02-01,"SA Women"
335236,2019-02-03,"SA Women"
335236,2019-09-29,"AUS Women"
335236,2019-09-30,"AUS Women"
335236,2019-10-02,"AUS Women"
335236,2020-02-22,"NZ Women"
335236,2020-02-24,"AUS Women"
335236,2020-02-29,"India Women"
335236,2020-03-02,"BAN Women"
335236,2022-01-18,"SCO Women"
335236,2022-01-24,"BAN Women"
335236,2022-05-28,"PAK Women"
335236,2022-06-23,"India Women"
335236,2022-06-25,"India Women"
335236,2023-05-09,"BAN Women"
335236,2023-05-11,"BAN Women"
335236,2023-05-12,"BAN Women"
335236,2023-07-08,"NZ Women"
335236,2023-07-10,"NZ Women"
335236,2023-08-31,"ENG Women"
335236,2023-09-02,"ENG Women"
335236,2023-09-06,"ENG Women"
335236,2023-09-22,"THA Women"
335236,2023-09-24,"PAK Women"
335236,2023-09-25,"India Women"
335236,2024-03-27,"SA Women"
335236,2024-03-30,"SA Women"
335236,2024-04-03,"SA Women"
335236,2024-04-25,"THA Women"
335236,2024-04-27,"SCO Women"
335236,2024-05-03,"USA Women"
335236,2024-05-05,"UAE Women"
335236,2024-05-07,"SCO Women"
335236,2024-07-20,"BAN Women"
335236,2024-07-24,"THA Women"
335236,2024-07-26,"PAK Women"
335236,2024-07-28,"India Women"
335236,2024-08-11,"IRE Women"
335236,2024-10-03,"PAK Women"
335236,2024-10-05,"AUS Women"
335236,2024-10-09,"India Women"
335236,2024-10-12,"NZ Women"
54750,2009-06-12,"PAK Women"
54750,2009-06-14,"ENG Women"
54750,2009-06-15,"India Women"
54750,2010-04-21,"WI Women"
54750,2010-04-23,"WI Women"
54750,2010-04-24,"WI Women"
54750,2010-05-06,"PAK Women"
54750,2010-05-08,"NZ Women"
54750,2010-05-10,"India Women"
54750,2010-10-14,"PAK Women"
54750,2010-10-14,"IRE Women"
54750,2010-10-16,"WI Women"
54750,2010-11-19,"ENG Women"
54750,2010-11-22,"ENG Women"
54750,2010-11-22,"ENG Women"
54750,2011-04-24,"NL Women"
54750,2012-09-26,"SA Women"
54750,2012-09-28,"WI Women"
54750,2012-09-30,"NZ Women"
54750,2012-10-03,"India Women"
54750,2012-10-28,"BAN Women"
54750,2013-03-01,"WI Women"
54750,2013-03-03,"WI Women"
54750,2013-03-05,"WI Women"
54750,2013-03-07,"WI Women"
54750,2013-03-08,"WI Women"
54750,2013-07-27,"IRE Women"
54750,2013-07-31,"PAK Women"
54750,2013-10-31,"SA Women"
54750,2013-11-02,"SA Women"
54750,2013-11-04,"SA Women"
54750,2014-01-25,"India Women"
54750,2014-01-26,"India Women"
54750,2014-01-28,"India Women"
54750,2014-03-24,"India Women"
54750,2014-03-28,"WI Women"
54750,2014-03-30,"ENG Women"
54750,2014-04-01,"BAN Women"
54750,2014-04-02,"NZ Women"
54750,2014-04-03,"PAK Women"
54750,2014-10-23,"SA Women"
54750,2014-10-25,"SA Women"
54750,2014-10-26,"SA Women"
54750,2015-01-15,"PAK Women"
54750,2015-01-16,"PAK Women"
54750,2015-01-17,"PAK Women"
54750,2015-05-23,"WI Women"
54750,2015-05-25,"WI Women"
54750,2015-05-26,"WI Women"
54750,2016-02-22,"India Women"
54750,2016-02-24,"India Women"
54750,2016-02-26,"India Women"
54750,2016-03-15,"NZ Women"
54750,2016-03-20,"IRE Women"
54750,2016-03-24,"AUS Women"
54750,2016-03-28,"SA Women"
54750,2016-09-27,"AUS Women"
54750,2016-11-27,"PAK Women"
54750,2016-12-01,"India Women"
54750,2016-12-03,"BAN Women"
54750,2018-09-19,"India Women"
54750,2018-09-21,"India Women"
54750,2018-09-22,"India Women"
54750,2018-09-24,"India Women"
